0.00132774,369,976,3,0.125,3265542
0.00020432,160,244,5,0.015625,1016800
0.000294784,423,176,3,0.000488281,680850
0.00129434,679,530,3,7.63E-06,3260628
0.00204045,668,687,5,7.63E-06,11608800
3.64E-05,55,21,5,0.0625,36875
0.00207082,983,614,3,0.0078125,5460840
0.000108864,257,78,3,0.25,186480
0.000493824,338,295,5,0.000244141,2556450
0.00245366,874,641,5,6.10E-05,14157750
0.000620672,160,675,7,0.25,5539254
0.00279808,1031,541,7,3.81E-06,27794711
0.00143469,613,654,3,0.25,3630960
0.00197306,518,853,5,0.00390625,11183850
0.000288384,932,51,7,1,2619834
0.0031232,1016,917,3,0.00390625,8419878
0.000269312,222,300,3,0.5,608832
0.000166016,566,70,3,0.00012207,368064
0.00293453,926,942,3,6.10E-05,7884288
0.00153875,690,422,7,0.015625,14596512
0.00137238,584,522,5,0.015625,7732200
5.87E-05,119,62,3,0.0625,69696
0.00162189,426,718,7,0.125,15325632
0.00340832,765,1022,5,0.00390625,19724850
0.000276672,126,554,3,0.00195312,640512
0.00407005,1002,823,7,0.015625,40945968
5.85E-05,77,60,7,0.000244141,268422
0.000375744,144,651,3,0.00195312,858042
0.00123939,773,432,3,0.000244141,3027150
0.00121341,922,367,3,0.0625,3068604
0.000543328,699,206,3,0.00390625,1312272
0.00250074,496,1002,7,0.25,24794784
0.000969056,866,300,3,0.0625,2359224
0.000612288,907,140,5,1,3279600
0.00148566,689,469,5,0.5,8194725
0.000483488,110,913,5,0.25,2613450
0.00275318,530,1028,7,0.125,27156976
0.000461216,119,769,5,0.00195312,2376975
0.000286496,688,105,3,0.25,664470
0.00173091,930,534,3,0.00195312,4495968
0.0003568,651,91,7,0.00390625,3122721
0.00240339,794,893,3,0.0078125,6411780
0.000103168,44,372,5,0.000488281,451200
0.00302307,599,997,7,0.125,29733935
0.00137773,459,838,3,0.25,3485160
0.00252643,656,810,5,0.25,13431000
0.000476576,254,310,7,1,4025840
0.000924576,177,874,7,1.53E-05,7890960
0.00179667,599,776,3,0.00195312,4208202
0.00109494,1005,187,7,0.0625,9561027
0.00206618,886,527,5,0.000244141,11814750
0.00312694,736,853,7,3.05E-05,31231522
6.32E-05,242,23,7,0.0078125,352408
0.00295293,767,891,5,0.03125,17251125
0.00100422,705,383,3,1,2449755
0.000109504,53,401,3,0.000488281,199485
0.00353603,879,816,7,0.000488281,35646030
