0.000104832,967,360,0.125,348120
0.00019216,369,803,7.63E-06,296307
0.000210016,155,955,0.25,148025
0.000270592,893,932,0.0625,832276
0.000145536,183,580,0.00195312,106140
9.99E-05,403,363,0.03125,146289
0.000209344,679,707,1.53E-05,480053
0.000192192,118,852,0.25,100536
0.000100736,280,366,0.015625,102480
6.41E-05,733,173,1.53E-05,126809
0.000247904,863,839,1.91E-06,724057
9.07E-05,17,336,0.015625,5712
0.000194784,89,850,0.03125,75650
0.00022896,445,897,0.25,399165
0.000276896,521,952,1,495992
7.27E-05,40,243,0.5,9720
6.76E-05,242,207,0.0625,50094
0.000175456,866,581,0.00195312,503146
0.000174208,288,828,0.000488281,238464
0.000259584,766,899,0.000488281,688634
0.000163552,862,516,1,444792
0.000286976,670,975,0.00195312,653250
0.000101952,866,341,0.0625,295306
0.00015712,351,658,0.000976562,230958
0.000213408,888,744,1.53E-05,660672
0.000232928,1014,806,0.0625,817284
0.000156576,155,629,0.25,97495
0.000148416,869,484,0.03125,420596
0.000216032,85,967,3.05E-05,82195
7.24E-05,736,257,0.0078125,189152
5.85E-05,318,166,0.0078125,52788
0.000181792,520,738,0.5,383760
8.23E-05,66,252,6.10E-05,16632
8.41E-05,756,296,7.63E-06,223776
0.000211488,592,748,1,442816
6.71E-05,113,210,0.00012207,23730
0.00028528,686,1000,0.015625,686000
0.000193696,822,655,0.00195312,538410
0.000118464,45,441,0.5,19845
0.000102688,587,383,0.000488281,224821
0.000267168,954,926,0.000488281,883404
6.30E-05,904,210,0.5,189840
0.000160864,693,577,3.81E-06,399861
0.000175456,199,729,0.0625,145071
0.000202656,998,679,0.0625,677642
0.000186688,438,820,0.000976562,359160
0.000141408,138,597,0.03125,82386
0.000101248,973,339,6.10E-05,329847
6.36E-05,327,155,6.10E-05,50685
0.000100608,881,358,0.25,315398
0.000156352,576,666,0.0625,383616
0.000111872,58,414,0.25,24012
0.000158816,1019,517,6.10E-05,526823
0.000221056,188,971,0.00195312,182548
3.82E-05,944,29,0.00390625,27376
0.000100608,753,361,0.000244141,271833
0.000248288,791,850,3.05E-05,672350
9.95E-05,7,381,0.03125,2667
0.000155904,798,522,0.0625,416556
5.72E-05,749,126,0.00012207,94374
4.68E-05,757,105,0.03125,79485
0.000155232,636,616,0.00195312,391776
0.000157408,1022,514,0.015625,525308
4.70E-05,366,100,0.000244141,36600
9.27E-05,676,321,0.000488281,216996
6.53E-05,989,181,1.53E-05,179009
0.000146784,442,601,0.00195312,265642
8.68E-05,404,291,0.00012207,117564
0.000100352,333,355,0.000488281,118215
9.18E-05,187,304,0.0625,56848
0.000148416,432,631,0.000488281,272592
0.00026736,475,916,3.81E-06,435100
8.26E-05,682,261,1.53E-05,178002
0.000127232,679,526,0.03125,357154
0.000261216,883,886,0.0625,782338
2.84E-05,434,17,0.03125,7378
0.000265664,1001,922,0.125,922922
0.00020944,920,711,3.81E-06,654120
0.000183776,922,617,0.000488281,568874
2.49E-05,469,7,0.5,3283
0.00013168,681,527,0.00195312,358887
6.64E-05,805,197,0.0078125,158585
4.52E-05,669,86,0.25,57534
0.00017504,152,768,0.00195312,116736
7.29E-05,707,228,0.000488281,161196
8.58E-05,934,303,0.000976562,283002
0.000275584,685,911,1,624035
0.000109664,296,445,3.05E-05,131720
0.00012176,233,482,1.53E-05,112306
0.000109952,722,402,1.53E-05,290244
0.000140096,684,542,0.5,370728
0.000220416,79,964,0.0078125,76156
0.000104096,709,397,3.81E-06,281473
0.00013664,100,590,0.000244141,59000
0.000209152,1001,696,0.5,696696
0.00017392,1,811,0.25,811
5.54E-05,272,135,0.00390625,36720
3.88E-05,102,42,0.0625,4284
0.000102144,330,372,0.015625,122760
0.000220736,166,987,0.0625,163842
0.00021152,269,941,0.015625,253129
0.000241312,711,824,0.00195312,585864
4.92E-05,732,92,0.000488281,67344
0.000175296,264,751,0.125,198264
6.46E-05,916,210,0.0625,192360
0.000212736,661,705,0.000488281,466005
0.000129248,982,413,0.000488281,405566
0.000169184,401,710,3.81E-06,284710
0.00027296,539,912,0.5,491568
2.77E-05,945,13,0.0078125,12285
5.58E-05,399,149,0.0078125,59451
9.08E-05,701,329,0.000976562,230629
9.68E-05,597,340,0.03125,202980
6.62E-05,713,207,0.0625,147591
0.000157088,426,656,0.5,279456
0.000147296,965,447,0.000244141,431355
3.75E-05,728,69,0.0078125,50232
0.000121184,239,470,3.05E-05,112330
8.21E-05,324,256,0.03125,82944
8.22E-05,112,263,6.10E-05,29456
0.00014672,368,642,0.00012207,236256
0.000252,503,879,0.015625,442137
4.69E-05,565,63,0.000488281,35595
0.000267232,547,936,0.000488281,511992
0.000175648,323,721,3.05E-05,232883
3.93E-05,951,56,0.0078125,53256
0.000169536,116,733,6.10E-05,85028
0.000122688,495,486,0.00390625,240570
9.28E-05,331,324,0.25,107244
0.000112352,73,405,1,29565
9.46E-05,750,314,0.0625,235500
0.000103168,257,380,0.000488281,97660
0.000202112,217,887,7.63E-06,192479
0.000166304,813,548,0.000244141,445524
0.000146912,465,593,0.125,275745
9.64E-05,803,346,7.63E-06,277838
4.55E-05,245,72,0.03125,17640
