0.000149,46,208,0.125,2,9568
0.006567,644,957,3.05E-05,2,616308
0.000734,865,70,0.0625,1,60550
0.003248,388,768,0.000488281,3,297984
0.005969,676,776,0.03125,3,524576
8.40E-05,720,10,0.0078125,4,7200
4.70E-05,6,419,0.00195312,3,2514
0.001942,524,325,0.03125,2,170300
0.000566,140,369,6.10E-05,4,51660
0.000104,4,892,0.25,3,3568
0.00404,867,436,0.00012207,2,378012
0.003923,670,546,0.00012207,4,365820
0.000775,69,947,0.015625,4,65343
0.007188,749,900,0.000244141,4,674100
0.005515,1014,510,0.000976562,3,517140
0.000685,136,226,0.5,4,30736
0.012927,881,669,0.5,4,589389
0.000913,393,217,3.05E-05,1,85281
0.000714,473,141,0.00012207,3,66693
0.01034,769,609,0.5,4,468321
0.000817,345,195,0.0625,3,67275
0.001942,349,522,6.10E-05,3,182178
0.001629,746,198,0.015625,3,147708
0.005236,499,962,0.00390625,2,480038
0.000215,854,23,0.00012207,3,19642
0.00127,822,132,0.00012207,2,108504
0.000112,128,75,0.015625,1,9600
0.001727,607,268,0.00012207,4,162676
0.003513,817,405,0.000244141,3,330885
0.003256,330,922,0.000488281,4,304260
0.001462,144,909,0.0078125,4,130896
0.001914,668,270,6.10E-05,2,180360
0.000891,234,349,0.00195312,4,81666
0.003743,771,222,0.5,1,171162
0.001026,190,383,0.125,4,72770
0.005846,829,663,3.05E-05,4,549627
0.000618,992,56,0.015625,2,55552
0.003054,947,190,0.25,2,179930
0.000361,95,162,0.5,1,15390
0.005333,690,564,0.125,4,389160
0.001215,243,463,0.000976562,2,112509
0.001121,697,148,0.0078125,1,103156
0.003513,864,374,0.00390625,3,323136
0.000788,82,855,0.000244141,1,70110
0.005553,697,592,0.125,2,412624
0.006956,621,1007,1.53E-05,4,625347
0.003873,775,470,1.53E-05,2,364250
0.001047,324,295,0.0078125,2,95580
0.007762,802,909,3.05E-05,3,729018
0.000134,115,103,0.000488281,1,11845
0.005948,505,1001,0.03125,2,505505
0.00119,115,871,0.03125,2,100165
0.009562,1002,777,0.0625,2,778554
0.0024,313,653,0.03125,4,204389
0.000461,112,183,0.5,1,20496
0.003099,296,978,3.05E-05,4,289488
0.001407,788,168,1.53E-05,4,132384
0.004776,537,836,7.63E-06,2,448932
0.000155,865,16,0.00390625,2,13840
0.004921,442,814,0.125,1,359788
0.010036,787,581,0.5,2,457247
0.000581,99,460,0.0625,2,45540
0.002329,888,238,0.015625,3,211344
0.002061,384,502,0.000976562,2,192768
0.001117,524,176,0.0625,1,92224
0.004603,469,922,0.00012207,3,432418
0.000737,645,107,0.000488281,2,69015
0.000794,743,100,0.000976562,1,74300
0.003139,666,437,0.000976562,2,291042
0.001002,507,178,0.015625,1,90246
0.001036,909,103,0.015625,4,93627
0.001011,120,761,0.00195312,3,91320
7.30E-05,465,11,0.125,3,5115
0.003929,333,661,0.25,3,220113
0.001847,644,269,0.000976562,4,173236
0.000607,209,268,0.00012207,4,56012
0.000233,20,862,0.000488281,1,17240
0.002697,313,805,0.000244141,3,251965
0.004198,412,944,0.000244141,4,388928
0.00704,647,1017,6.10E-05,1,657999
5.00E-05,9,315,0.00195312,3,2835
0.010419,957,1024,3.05E-05,3,979968
0.005411,518,976,3.05E-05,3,505568
0.001822,353,479,0.000976562,4,169087
0.003537,820,404,0.000244141,4,331280
0.000774,65,524,0.5,4,34060
0.005531,716,354,0.5,3,253464
0.01013,512,904,0.5,3,462848
0.006494,951,556,0.0625,2,528756
0.000352,29,777,0.125,2,22533
0.006124,1007,570,0.000976562,1,573990
0.00347,723,451,0.000976562,4,326073
0.000697,847,77,0.000244141,1,65219
0.00664,724,845,0.000488281,1,611780
0.000498,550,84,0.00195312,2,46200
0.001088,833,118,0.015625,4,98294
0.003005,443,310,0.5,3,137330
0.000599,78,666,0.0078125,2,51948
0.007107,1002,584,0.0625,4,585168
0.003498,336,955,7.63E-06,4,320880
0.001227,385,295,6.10E-05,4,113575
0.018132,924,895,0.5,1,826980
0.004172,950,270,0.25,4,256500
0.001348,362,307,0.0625,4,111134
0.001052,732,135,3.05E-05,1,98820
0.005753,566,924,3.05E-05,2,522984
0.002094,1009,172,0.00390625,3,173548
0.002627,365,592,0.00195312,1,216080
0.006467,692,857,0.00390625,3,593044
0.013375,1014,805,0.25,4,816270
0.002883,264,1016,0.00012207,3,268224
0.003917,995,370,0.000244141,4,368150
0.00477,512,838,0.000976562,1,429056
0.003381,451,682,0.000244141,2,307582
0.002432,1017,223,0.00390625,4,226791
0.005118,492,973,6.10E-05,4,478716
0.000364,52,595,0.00195312,1,30940
0.006705,877,467,0.25,2,409559
0.00063,110,516,0.00012207,2,56760
0.000317,647,45,0.000488281,3,29115
0.000407,373,101,0.000244141,1,37673
0.007915,961,771,3.81E-06,4,740931
0.000626,908,42,0.25,3,38136
0.007687,727,474,0.5,2,344598
7.90E-05,72,59,0.25,4,4248
0.000112,191,39,0.125,4,7449
0.002168,869,232,0.000976562,4,201608
0.002217,567,360,0.0078125,3,204120
0.001609,727,208,0.000976562,3,151216
0.001642,371,415,1.53E-05,4,153965
0.000733,303,178,0.125,2,53934
0.004774,522,750,0.0625,2,391500
0.00205,249,488,0.25,4,121512
0.009953,1015,829,0.03125,1,841435
0.003994,676,531,0.015625,4,358956
0.001279,83,911,0.25,2,75613
0.001178,533,207,6.10E-05,1,110331
0.001366,550,230,0.000976562,1,126500
0.003267,312,978,0.000244141,2,305136
0.00403,671,566,0.000244141,4,379786
0.001849,244,705,1.53E-05,1,172020
0.005602,701,722,0.015625,3,506122
0.005089,494,965,1.53E-05,4,476710
0.001055,140,690,6.10E-05,4,96600
0.006297,612,963,0.00195312,3,589356
0.004064,498,675,0.0625,4,336150
0.000533,78,535,0.0625,2,41730
0.000234,98,206,0.015625,1,20188
0.003731,435,782,0.000488281,1,340170
0.005918,865,613,0.0078125,3,530245
0.000635,55,504,0.5,2,27720
0.000383,91,247,0.25,1,22477
0.000717,921,62,0.000244141,2,57102
0.006643,950,631,0.000976562,1,599450
0.003682,642,495,0.000488281,3,317790
0.004021,428,871,0.00195312,2,372788
0.004349,418,963,1.53E-05,3,402534
0.001136,435,215,0.0625,2,93525
0.004381,401,1016,3.05E-05,4,407416
0.004525,593,704,0.0078125,3,417472
0.000165,189,63,0.125,2,11907
0.001502,830,164,0.015625,4,136120
0.001048,470,209,0.00012207,4,98230
0.002878,525,250,0.5,2,131250
0.000686,233,272,0.000976562,2,63376
0.00136,121,959,0.000244141,4,116039
0.00031,71,191,0.5,2,13561
0.005861,795,681,0.00390625,1,541395
0.005386,735,692,6.10E-05,3,508620
0.001548,933,156,0.000244141,3,145548
0.003216,394,373,0.5,2,146962
0.007479,914,769,6.10E-05,1,702866
0.000234,667,32,0.00195312,4,21344
0.005894,419,1018,0.125,2,426542
0.003055,382,752,1.53E-05,3,287264
0.001293,687,165,0.03125,1,113355
0.000984,169,424,0.125,4,71656
0.006738,762,832,6.10E-05,4,633984
9.70E-05,12,515,0.00390625,1,6180
0.000494,740,49,0.125,1,36260
0.000473,45,884,0.000488281,3,39780
0.002268,804,230,1.53E-05,3,184920
0.00024,616,36,0.000244141,3,22176
