0.006238,360,967,0.00195312,52,348120
0.004551,437,468,0.125,51,204516
0.003127,979,174,0.015625,44,170346
0.010707,684,913,3.05E-05,7,624492
0.006741,687,568,0.0625,16,390216
5.10E-05,87,33,0.00390625,34,2871
0.001955,115,1013,0.015625,50,116495
0.004203,498,513,0.015625,49,255474
0.001692,416,130,0.5,28,54080
4.80E-05,24,100,0.0078125,33,2400
0.007509,681,706,0.00012207,51,480786
0.006073,652,400,0.25,12,260800
0.001948,539,185,0.125,33,99715
0.002646,360,469,3.05E-05,11,168840
0.003294,218,901,0.000976562,52,196418
0.0052,337,862,0.000488281,43,290494
5.60E-05,462,5,0.0625,32,2310
0.000498,246,110,0.00012207,24,27060
0.000613,168,197,0.000488281,57,33096
0.000221,12,612,0.125,55,7344
0.001401,681,114,3.05E-05,14,77634
0.01034,767,855,6.10E-05,60,655785
8.70E-05,193,25,0.03125,64,4825
0.000152,57,150,0.0078125,26,8550
0.004047,870,296,0.00012207,21,257520
0.001598,285,185,0.5,30,52725
0.003853,412,400,0.25,15,164800
0.000866,89,587,6.10E-05,4,52243
0.003626,498,465,0.000244141,12,231570
0.003701,271,855,0.000976562,14,231705
0.000213,148,47,0.5,57,6956
0.000112,724,8,0.0625,1,5792
0.002383,952,160,0.000976562,46,152320
7.80E-05,810,5,0.0078125,24,4050
0.010411,703,950,0.000244141,49,667850
4.20E-05,753,2,0.125,8,1506
0.000321,125,155,0.000488281,5,19375
0.007,577,619,0.125,58,357163
0.000824,57,838,6.10E-05,22,47766
0.001664,323,326,3.05E-05,7,105298
0.001029,159,389,0.015625,39,61851
0.004289,637,433,7.63E-06,24,275821
0.006045,727,530,7.63E-06,16,385310
0.002611,995,135,0.125,58,134325
0.007527,506,907,1.53E-05,37,458942
0.001041,626,99,0.015625,14,61974
0.02541,951,888,0.5,38,844488
0.00774,481,1017,0.00390625,52,489177
0.004881,436,704,0.000488281,24,306944
0.011583,340,1003,0.5,4,341020
0.005326,802,410,0.0078125,38,328820
0.00633,747,542,0.000244141,50,404874
0.001394,607,146,3.05E-05,55,88622
0.00017,13,588,0.00390625,25,7644
0.001046,223,155,0.5,9,34565
0.002899,265,649,0.03125,23,171985
0.00215,226,529,0.00390625,45,119554
0.004459,328,758,0.000244141,34,248624
0.011933,844,865,0.000488281,25,730060
0.004355,568,460,0.015625,12,261280
0.001397,168,518,6.10E-05,61,87024
0.010876,931,653,0.0625,55,607943
0.005509,570,286,0.5,60,163020
0.005487,630,538,0.000976562,46,338940
0.002739,206,834,0.000244141,33,171804
0.003305,475,420,0.015625,56,199500
0.00404,712,360,6.10E-05,19,256320
0.003428,287,395,0.5,42,113365
0.001251,966,82,3.05E-05,62,79212
0.001398,600,128,0.00390625,34,76800
0.00426,322,788,1.53E-05,33,253736
0.005827,446,818,0.00195312,3,364828
0.000369,453,50,0.000244141,44,22650
0.002419,366,412,0.000976562,35,150792
0.001419,365,246,0.00195312,9,89790
0.004989,472,663,3.05E-05,22,312936
0.007967,548,900,0.0078125,64,493200
0.002897,445,366,6.10E-05,53,162870
0.010362,960,621,0.00195312,31,596160
0.008433,635,837,0.00390625,1,531495
0.000951,130,454,0.000488281,23,59020
0.007743,742,663,0.000488281,2,491946
0.007091,796,570,0.000488281,64,453720
0.003549,264,831,3.05E-05,11,219384
0.000986,400,154,0.00012207,40,61600
0.001637,838,124,0.000244141,16,103912
0.014636,990,627,0.25,24,620730
0.000105,773,4,0.5,4,3092
0.012708,1021,411,0.5,42,419631
0.00065,182,182,0.125,6,33124
0.008419,585,856,0.03125,58,500760
0.000763,259,125,0.25,44,32375
0.000186,43,243,0.000488281,30,10449
0.016336,550,896,0.5,5,492800
0.00134,158,427,0.0625,15,67466
0.007722,576,859,6.10E-05,46,494784
0.006344,436,900,0.000244141,43,392400
0.004631,281,687,0.25,17,193047
0.004864,787,393,0.000976562,28,309291
0.016362,962,568,0.5,29,546416
0.002312,134,731,0.25,37,97954
0.009808,503,649,0.5,63,326447
0.004291,300,880,0.0078125,16,264000
0.005496,625,564,7.63E-06,64,352500
0.006859,923,466,0.0078125,34,430118
0.019502,967,596,0.5,55,576332
0.000103,28,168,0.0078125,28,4704
0.003912,749,307,0.0078125,64,229943
0.007183,583,786,7.63E-06,46,458238
0.001866,600,199,0.000976562,33,119400
0.008662,546,679,0.25,33,370734
0.003667,323,487,0.25,35,157301
0.001258,300,259,0.00390625,48,77700
0.00249,371,425,0.000244141,40,157675
0.012316,919,762,0.0625,31,700278
0.003149,860,122,0.5,47,104920
0.009655,716,579,0.25,33,414564
0.000767,511,93,0.00390625,56,47523
0.003992,926,275,6.10E-05,18,254650
0.00298,239,702,0.0625,31,167778
0.006948,567,785,0.000976562,9,445095
0.000316,1001,19,0.00012207,13,19019
0.009298,738,803,7.63E-06,40,592614
0.002538,125,1017,0.125,3,127125
2.90E-05,21,67,0.00390625,54,1407
0.002993,623,307,0.000976562,22,191261
0.010245,894,649,7.63E-06,28,580206
0.010077,874,595,0.125,2,520030
0.016296,920,938,0.03125,56,862960
0.007378,731,620,0.00012207,45,453220
0.004412,752,331,0.000488281,54,248912
0.003632,482,393,0.03125,54,189426
0.003994,122,982,0.5,24,119804
0.003788,683,333,0.00012207,41,227439
0.00178,106,972,3.05E-05,32,103032
0.002595,430,378,1.53E-05,38,162540
0.010514,955,620,0.000244141,2,592100
0.002691,156,978,0.000488281,32,152568
0.01542,907,942,0.0078125,4,854394
0.007305,581,765,0.0078125,8,444465
0.001934,179,670,0.00012207,23,119930
0.006468,715,575,7.63E-06,54,411125
0.002904,378,483,3.05E-05,31,182574
0.004979,413,762,0.000976562,4,314706
0.003619,892,260,6.10E-05,17,231920
0.001508,379,223,0.0625,32,84517
0.000736,113,334,0.0625,5,37742
0.018773,777,802,0.5,13,623154
0.000543,56,533,0.0078125,45,29848
0.006914,853,514,0.00390625,56,438442
0.006655,655,618,0.015625,55,404790
0.004434,748,382,0.000488281,5,285736
0.001841,140,807,3.05E-05,1,112980
0.006792,958,451,1.53E-05,59,432058
0.01879,849,854,0.25,8,725046
0.003569,378,296,0.5,20,111888
0.001859,343,314,0.03125,25,107702
