0.005271,46,208,583,0.00012207,1,13,5578144
0.002808,673,966,859,0.000244141,1.91E-06,6,558451362
0.092813,442,799,244,1,0.125,10,86170552
0.001757,772,130,460,0.0078125,0.00390625,11,46165600
0.002994,330,533,315,3.05E-05,0.5,4,55405350
0.001064,926,198,306,0.03125,3.05E-05,15,56104488
0.000269,39,932,569,0.00012207,0.0078125,6,20682012
7.60E-05,115,125,159,0.0625,0.000976562,10,2285625
0.003024,966,555,574,0.5,0.000244141,8,307738620
0.002431,751,833,678,3.05E-05,0.000976562,22,424145274
0.000434,127,873,442,1,1.53E-05,19,49004982
0.002043,401,1024,998,0.000976562,0.00195312,24,409802752
0.000549,646,748,228,0.0625,3.05E-05,8,110171424
0.00451,1001,658,939,0.25,7.63E-06,11,618479862
0.001286,720,300,380,0.0078125,0.00390625,22,82080000
0.000446,108,356,807,3.05E-05,0.0078125,3,31027536
0.028562,902,511,795,0.5,0.015625,24,366432990
0.001121,511,654,581,3.81E-06,7.63E-06,6,194166714
0.000526,393,246,354,3.05E-05,1.53E-05,13,34224012
0.000193,125,422,364,0.00012207,7.63E-06,18,19201000
0.004103,265,588,986,0.000244141,0.125,21,153638520
0.001432,978,697,391,0.00012207,0.00012207,23,266531406
0.005016,730,371,654,0.00012207,0.25,19,177122820
0.000162,125,1022,187,0.00195312,0.0078125,5,23889250
0.004368,901,798,671,3.81E-06,0.0625,13,482447658
0.000392,99,892,436,0.03125,0.00390625,18,38502288
0.001094,311,447,819,0.00195312,7.63E-06,2,113854923
0.000235,872,836,35,0.00195312,0.0625,22,25514720
0.00169,366,849,945,0.25,0.000488281,9,293643630
0.000563,101,35,504,1,0.0078125,19,1781640
0.004928,1001,61,989,0.000488281,0.0078125,9,60389329
0.001925,866,492,471,0.000244141,7.63E-06,22,200679912
0.000574,487,87,311,0.00195312,6.10E-05,8,13176759
0.001029,210,315,289,3.05E-05,0.25,12,19117350
0.001036,733,692,376,0.000488281,3.05E-05,2,190720736
0.050763,741,498,454,0.25,0.125,24,167534172
0.003229,747,37,876,0.125,0.00195312,9,24211764
0.000696,67,793,866,0.00195312,0.015625,17,46011446
0.003669,618,226,527,0.000244141,0.5,9,73605036
0.004182,377,938,223,0.000976562,0.5,3,78858598
0.001443,940,262,404,0.000244141,0.00195312,17,99497120
0.003727,989,493,491,0.00012207,0.125,2,239400307
0.003015,633,356,978,0.00390625,0.000488281,9,220390344
0.002048,305,892,691,0.0625,0.0078125,11,187993460
0.001182,158,673,829,1,7.63E-06,18,88150886
0.0023,819,284,569,0.0625,0.000488281,7,132347124
0.008022,774,904,473,1.53E-05,0.5,13,330956208
0.00437,908,707,1000,3.81E-06,3.81E-06,7,641956000
0.002209,540,1018,206,0.00390625,0.125,9,113242320
0.001799,126,579,71,0.000976562,1,19,5179734
0.000472,691,961,172,0.000976562,0.00195312,18,114216772
0.001143,281,400,1001,0.015625,3.81E-06,16,112512400
0.00123,66,703,305,0.000488281,0.125,12,14151390
0.001156,348,723,734,0.000976562,0.000244141,10,184677336
0.001902,528,531,851,0.00390625,0.00390625,23,238593168
0.012703,996,25,942,0.0078125,1,21,23455800
0.003131,649,529,977,0.0625,0.00012207,16,335424617
0.000715,605,848,302,0.000488281,0.00195312,9,154938080
0.00012,138,629,218,0.125,7.63E-06,3,18922836
0.001257,1021,790,167,1.53E-05,0.125,20,134700530
0.021039,244,90,1009,0.0625,1,21,22157640
0.001026,645,14,385,0.00012207,0.5,16,3476550
0.001687,474,904,930,0.5,7.63E-06,10,398501280
0.00361,785,642,857,3.05E-05,0.015625,22,431902290
0.012134,277,712,590,0.0625,0.125,5,116362160
0.001727,961,386,479,0.00195312,0.000244141,17,177683134
0.000558,620,957,238,3.05E-05,0.000244141,16,141214920
0.149026,270,324,643,1,1,20,56249640
0.000437,59,907,813,3.05E-05,0.0078125,8,43506069
0.004128,706,344,853,0.0625,0.0078125,22,207162992
0.000648,996,179,112,0.00390625,0.125,19,19967808
0.008184,985,513,734,0.000488281,0.25,18,370893870
0.000171,64,645,135,0.0078125,0.03125,21,5572800
0.001842,389,940,937,0.000488281,0.0078125,8,342623420
0.003486,730,953,978,0.000976562,0.000976562,19,680384820
0.000721,328,817,572,0.5,7.63E-06,15,153282272
0.003399,372,219,299,0.00012207,1,6,24358932
0.001389,218,255,120,0.0625,0.25,20,6670800
0.001378,928,487,398,0.000244141,1.53E-05,19,179870528
0.001176,435,920,649,0.015625,0.000488281,5,259729800
0.001014,304,512,871,0.000976562,7.63E-06,19,135569408
0.000257,175,698,306,0.00390625,0.00390625,12,37377900
0.000278,100,991,686,6.10E-05,7.63E-06,18,67982600
0.000308,452,979,106,1.53E-05,0.03125,21,46905848
0.003165,947,492,277,6.10E-05,0.5,5,129060948
0.005713,578,16,947,1,0.000976562,6,8757856
0.004416,381,1011,826,0.25,0.00390625,23,318167766
0.010688,207,861,298,1.53E-05,1,14,53111646
0.011604,642,920,993,1.53E-05,0.25,7,586505520
0.001694,608,833,150,0.5,0.00390625,17,75969600
0.003153,799,521,183,0.5,0.0078125,17,76179057
0.001046,57,238,907,0.125,0.03125,18,12304362
0.000163,429,36,97,0.5,0.000976562,8,1498068
0.005041,542,75,650,6.10E-05,1,22,26422500
0.000863,340,119,667,0.015625,6.10E-05,18,26986820
0.000418,288,1014,364,3.05E-05,0.000976562,23,106299648
0.002008,269,613,832,0.0078125,0.03125,7,137194304
0.004886,952,944,923,0.015625,0.00195312,20,829489024
0.041855,827,331,879,0.125,0.125,7,240614823
0.004712,989,905,987,1.53E-05,0.00195312,9,883409415
0.000725,211,814,885,1.53E-05,1.53E-05,1,152002290
0.00421,504,809,910,0.125,0.00390625,16,371039760
0.070535,199,379,918,0.5,0.25,19,69236478
0.001941,46,818,480,0.03125,0.0625,5,18061440
0.001314,678,891,506,7.63E-06,0.000976562,18,305673588
0.017515,684,840,1010,0.00012207,0.5,19,580305600
0.000867,631,331,230,0.03125,0.015625,9,48038030
0.034789,730,866,683,1,0.0078125,13,431778940
0.002561,748,322,133,0.5,0.015625,14,32033848
0.000343,253,180,134,6.10E-05,0.25,23,6102360
0.000692,847,79,214,0.00390625,0.00390625,4,14319382
0.000644,842,490,198,0.0625,0.000244141,20,81690840
0.001445,822,368,449,0.000244141,0.0078125,4,135820704
0.003522,715,520,324,3.05E-05,0.5,17,120463200
0.004776,931,406,130,0.015625,0.5,7,49138180
0.028661,733,879,83,1,0.0625,16,53477481
0.00013,829,947,40,0.000244141,0.000976562,19,31402520
0.001749,724,217,445,0.000244141,0.125,5,69913060
0.001501,653,113,516,0.00195312,0.0625,4,38075124
0.000974,504,692,501,0.0625,0.00012207,23,174732768
0.000671,280,617,621,6.10E-05,3.81E-06,6,107283960
0.000692,733,1006,58,0.03125,0.03125,16,42769084
0.000372,113,343,125,0.00390625,0.125,21,4844875
0.001289,772,700,444,0.125,7.63E-06,5,239937600
0.000326,606,831,37,0.03125,0.03125,19,18632682
0.000328,108,1000,756,0.25,1.53E-05,1,81648000
0.004743,985,180,1001,7.63E-06,0.0078125,5,177477300
6.50E-05,801,708,21,0.015625,0.000244141,7,11909268
0.001945,120,822,58,0.00012207,1,3,5721120
0.001211,813,394,397,0.00195312,0.00012207,2,127167834
0.000405,182,120,216,0.000976562,0.25,24,4717440
0.000415,350,646,279,0.25,0.000244141,24,63081900
0.000373,815,31,55,0.000244141,1,5,1389575
0.0226,744,216,58,0.25,1,20,9320832
0.000265,328,6,140,0.125,0.25,20,275520
0.008978,511,1018,832,3.81E-06,0.25,16,432804736
0.004835,926,983,990,3.05E-05,0.00195312,3,901155420
0.001351,686,103,524,0.000976562,6.10E-05,7,37024792
0.004691,492,948,781,0.5,0.00195312,22,364270896
0.005477,556,717,369,0.000488281,0.5,8,147102588
0.003469,502,150,344,0.000488281,1,10,25903200
0.000678,104,349,632,0.0625,0.015625,6,22939072
0.001146,869,613,352,3.81E-06,1.53E-05,22,187509344
0.001296,474,4,707,0.125,0.015625,12,1340472
0.032966,857,770,791,0.00012207,1,18,521972990
0.00028,94,967,725,0.125,1.91E-06,24,65901050
0.031384,440,276,555,0.03125,1,6,67399200
0.000337,102,330,817,0.00012207,3.81E-06,21,27500220
0.002386,866,738,563,0.00012207,0.000976562,19,359817804
0.001174,648,902,290,0.00012207,0.0078125,17,169503840
0.012573,659,991,1004,1,0.000976562,7,655681276
0.00074,625,242,304,3.05E-05,0.0078125,23,45980000
0.001057,511,611,544,0.015625,0.00012207,13,169848224
0.006543,792,685,405,0.0625,0.03125,18,219720600
0.002872,661,66,884,0.00195312,0.0078125,14,38565384
7.80E-05,38,378,442,0.00390625,1.53E-05,7,6348888
0.000186,148,467,73,1,0.00195312,10,5045468
0.002378,430,319,339,0.015625,0.125,17,46500630
9.50E-05,135,890,153,1.53E-05,0.00195312,10,18382950
0.003987,1007,411,777,0.00390625,0.000488281,24,321582429
0.000878,428,97,346,0.125,0.015625,8,14364536
1.88613,719,750,824,0.5,1,3,444342000
9.00E-06,799,876,1,3.05E-05,0.125,7,699924
0.001163,837,434,326,0.000488281,0.015625,18,118422108
0.003156,774,1002,859,3.05E-05,0.000244141,22,666195732
0.000126,616,820,53,3.81E-06,0.000976562,6,26771360
0.004103,256,510,186,6.10E-05,1,19,24284160
0.003838,234,874,264,6.10E-05,0.5,7,53992224
0.007779,878,698,231,1.53E-05,1,11,141566964
0.000464,816,28,138,0.03125,0.03125,21,3153024
0.002953,537,109,64,0.0625,1,11,3746112
0.000221,54,432,898,0.00390625,0.000488281,13,20948544
0.000735,288,151,557,0.000488281,0.03125,9,24222816
0.003795,871,526,911,3.05E-05,0.00012207,6,417371006
0.002867,600,710,327,0.00390625,0.125,19,139302000
0.000246,8,245,697,1,0.00195312,1,1366120
0.001099,478,251,358,0.000244141,0.125,4,42952124
