0.316161,424,754,218,7.63E-06,0.0625,1,69693728
0.0218,382,9,865,0.00195312,0.00195312,2,2973870
0.088786,118,948,392,0.000244141,1,3,43850688
1.47236,695,730,687,0.00390625,0.125,1,348549450
0.135026,291,344,642,0.000244141,0.015625,2,64266768
0.295875,820,248,665,0.25,0.25,2,135234400
0.651784,764,886,562,0.000244141,0.0078125,4,380420048
0.103573,861,750,62,1.91E-06,0.0078125,4,40036500
0.020794,270,152,278,0.00195312,1,4,11409120
0.076849,44,344,969,0.00390625,1,1,14666784
0.234372,761,280,249,3.05E-05,6.10E-05,1,53056920
0.438122,501,646,721,0.125,0.125,3,233348766
0.152395,238,496,621,0.0078125,0.5,3,73307808
0.33211,874,79,1021,0.000244141,0.00390625,1,70495966
0.019154,625,894,11,0.00195312,0.00195312,4,6146250
0.092593,379,365,365,0.25,0.0078125,4,50492275
0.029141,100,90,604,0.015625,0.125,1,5436000
0.006033,341,15,177,0.03125,0.00195312,1,905355
0.00887,71,60,1023,0.000244141,3.05E-05,4,4357980
0.014344,691,829,4,0.000976562,0.00390625,4,2291356
0.03614,68,968,284,0.00390625,1.53E-05,4,18694016
0.029825,108,468,315,0.03125,1.53E-05,4,15921360
1.22789,841,832,945,0.00195312,3.81E-06,3,661227840
0.252495,571,423,510,0.000244141,0.000244141,3,123181830
0.784688,895,819,582,0.00012207,1.53E-05,4,426608910
0.009329,15,712,301,0.25,0.5,3,3214680
0.027198,96,383,384,0.00012207,0.000976562,4,14118912
0.083613,90,306,1017,0.00012207,3.05E-05,2,28008180
0.048614,424,156,263,0.00012207,0.00195312,2,17395872
0.02041,402,22,756,0.015625,6.10E-05,4,6686064
0.11921,114,680,781,3.05E-05,3.81E-06,4,60543120
0.35896,686,342,830,3.05E-05,7.63E-06,4,194727960
0.163575,607,430,298,0.000976562,0.000488281,3,77780980
0.229423,742,214,747,0.0625,3.05E-05,3,118614636
0.031339,50,328,652,0.5,0.00390625,4,10692800
0.052615,260,138,682,0.000976562,1,3,24470160
0.397836,575,326,478,3.05E-05,0.00390625,1,89601100
0.162851,467,351,487,0.03125,1.53E-05,3,79827579
0.18903,499,697,257,7.63E-06,0.00390625,3,89385371
0.024259,11,488,760,0.000488281,0.0625,1,4079680
0.630915,712,988,492,0.0625,1.53E-05,4,346100352
0.38468,934,283,664,0.0625,0.125,3,175509808
1.37371,987,310,998,0.000976562,3.05E-05,1,305358060
0.667354,1011,763,431,6.10E-05,3.81E-06,3,332470383
0.056385,568,253,205,6.10E-05,0.00390625,3,29459320
0.005516,262,4,997,0.03125,0.125,4,1044856
2.33609,678,766,968,0.00195312,0.000976562,1,502728864
0.012761,112,116,209,0.25,1,1,2715328
0.100361,136,929,455,0.25,1.53E-05,4,57486520
0.019056,28,598,528,0.00390625,0.03125,3,8840832
0.077236,193,381,204,1.53E-05,0.25,1,15000732
0.105717,908,147,324,0.000976562,0.000976562,2,43246224
0.845399,958,514,405,0.015625,0.5,1,199426860
0.142651,458,258,576,0.25,6.10E-05,2,68062464
0.087322,137,956,369,0.03125,0.25,4,48328668
1.07937,1004,858,600,0.00012207,3.05E-05,2,516859200
0.694465,625,698,835,0.00390625,0.000976562,3,364268750
0.032435,316,119,342,0.0078125,0.5,2,12860568
0.868301,982,229,897,0.015625,0.0625,1,201715566
0.660766,659,657,898,1,0.000488281,4,388800774
